reference,longitude,latitude,10/27/12 0:00,10/27/12 12:00,10/28/12 0:00,10/28/12 12:00,10/29/12 0:00,10/29/12 12:00,10/30/12 0:00,10/30/12 12:00,10/31/12 0:00,10/31/12 12:00,11/1/12 0:00,11/1/12 12:00,11/2/12 0:00,11/2/12 12:00,11/3/12 0:00,11/3/12 12:00,11/4/12 0:00,11/4/12 12:00,11/5/12 0:00,11/5/12 12:00,11/6/12 0:00,11/6/12 12:00,11/7/12 0:00,11/7/12 12:00,11/8/12 0:00,11/8/12 12:00,11/9/12 0:00
asset_1880,-74.00023078,40.75676985,1.60E-05,1.60E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.61E-05,1.62E-05,1.62E-05,1.62E-05,1.62E-05,1.62E-05,1.62E-05,1.62E-05,1.62E-05,1.63E-05,1.63E-05,1.63E-05,1.63E-05
asset_1881,-73.95589396,40.82499177,7.56E-05,7.56E-05,7.56E-05,7.57E-05,7.57E-05,7.57E-05,7.58E-05,7.58E-05,7.58E-05,7.59E-05,7.59E-05,7.59E-05,7.60E-05,7.60E-05,7.60E-05,7.61E-05,7.61E-05,7.62E-05,7.62E-05,7.62E-05,7.63E-05,7.63E-05,7.63E-05,7.64E-05,7.65E-05,7.65E-05,7.66E-05
asset_1882,-73.95330375,40.81242195,0.000284303,0.000284423,0.000284543,0.000284663,0.000284783,0.000284903,0.000285024,0.000285144,0.000285264,0.000285384,0.000285504,0.000285624,0.000285744,0.000285864,0.000285985,0.000286105,0.000286225,0.000286345,0.000286465,0.000286586,0.000286706,0.000286826,0.000286946,0.000287067,0.000287187,0.000287307,0.000287427
asset_1883,-74.00518449,40.73814581,0.000179462,0.000179538,0.000179614,0.000179689,0.000179765,0.000179841,0.000179917,0.000179993,0.000180068,0.000180144,0.00018022,0.000180296,0.000180372,0.000180448,0.000180523,0.000180599,0.000180675,0.000180751,0.000180827,0.000180903,0.000180979,0.000181055,0.000181131,0.000181206,0.000181282,0.000181358,0.000181434
asset_1884,-73.92003411,40.79000406,0.000176723,0.000176798,0.000176873,0.000176948,0.000177023,0.000177098,0.000177173,0.000177248,0.000177323,0.000177398,0.000177473,0.000177548,0.000177623,0.000177698,0.000177773,0.000177848,0.000177923,0.000177999,0.000178074,0.000178149,0.000178224,0.000178299,0.000178374,0.000178449,0.000178524,0.000178599,0.000178674
asset_1885,-73.98931796,40.74334951,0.000185523,0.000185599,0.000185675,0.00018575,0.000185826,0.000185901,0.000185977,0.000186052,0.000186128,0.000186203,0.000186279,0.000186354,0.00018643,0.000186506,0.000186581,0.000186657,0.000186732,0.000186808,0.000186884,0.000186959,0.000187035,0.00018711,0.000187186,0.000187262,0.000187337,0.000187413,0.000187489
asset_1886,-73.92208385,40.79243782,0.000248076,0.000248179,0.000248281,0.000248383,0.000248485,0.000248587,0.000248689,0.000248792,0.000248894,0.000248996,0.000249098,0.0002492,0.000249302,0.000249405,0.000249507,0.000249609,0.000249711,0.000249813,0.000249916,0.000250018,0.00025012,0.000250222,0.000250325,0.000250427,0.000250529,0.000250631,0.000250734
asset_1887,-73.98962275,40.74767883,7.55E-05,7.55E-05,7.55E-05,7.56E-05,7.56E-05,7.56E-05,7.57E-05,7.57E-05,7.58E-05,7.58E-05,7.58E-05,7.59E-05,7.59E-05,7.59E-05,7.60E-05,7.60E-05,7.60E-05,7.61E-05,7.61E-05,7.62E-05,7.62E-05,7.62E-05,7.63E-05,7.63E-05,7.64E-05,7.64E-05,7.64E-05
asset_1888,-73.96144276,40.79644635,7.05E-05,7.06E-05,7.06E-05,7.06E-05,7.07E-05,7.07E-05,7.07E-05,7.08E-05,7.08E-05,7.08E-05,7.09E-05,7.09E-05,7.09E-05,7.10E-05,7.10E-05,7.10E-05,7.11E-05,7.11E-05,7.11E-05,7.12E-05,7.12E-05,7.12E-05,7.13E-05,7.13E-05,7.13E-05,7.14E-05,7.14E-05
asset_1889,-73.94526753,40.77599976,0.000199661,0.000199745,0.000199829,0.000199913,0.000199997,0.000200081,0.000200165,0.000200249,0.000200333,0.000200417,0.000200501,0.000200585,0.000200669,0.000200752,0.000200836,0.00020092,0.000201004,0.000201088,0.000201172,0.000201257,0.000201341,0.000201425,0.000201509,0.000201593,0.000201677,0.000201761,0.000201845
asset_1890,-73.98675051,40.76671659,1.78E-05,1.78E-05,1.78E-05,1.78E-05,1.78E-05,1.79E-05,1.79E-05,1.79E-05,1.79E-05,1.79E-05,1.79E-05,1.79E-05,1.79E-05,1.79E-05,1.79E-05,1.79E-05,1.79E-05,1.79E-05,1.79E-05,1.80E-05,1.80E-05,1.80E-05,1.80E-05,1.80E-05,1.80E-05,1.80E-05,1.80E-05
asset_1891,-73.95002082,40.77141563,0.006444542,0.006447248,0.006449954,0.006452661,0.006455368,0.006458076,0.006460783,0.006463491,0.006466199,0.006468907,0.006471616,0.006474324,0.006477033,0.006479742,0.006482452,0.006485162,0.006487872,0.006490582,0.006493293,0.006496003,0.006498714,0.006501425,0.006504137,0.006506848,0.006509561,0.006512276,0.006514988
asset_1892,-74.00578063,40.72194477,0.000205614,0.000205703,0.000205793,0.000205887,0.000205976,0.000206066,0.000206156,0.000206245,0.000206335,0.000206425,0.000206514,0.000206605,0.000206695,0.000206785,0.000206874,0.000206986,0.000207076,0.000207304,0.000207394,0.000207484,0.000207573,0.000207668,0.000207757,0.000207847,0.000207937,0.000208028,0.000208118
asset_1893,-73.9945016,40.73417383,0.000197523,0.000197608,0.000197692,0.000197777,0.000197861,0.000197946,0.00019803,0.000198115,0.0001982,0.000198284,0.000198369,0.000198453,0.000198538,0.000198623,0.000198707,0.000198792,0.000198876,0.000198961,0.000199046,0.00019913,0.000199215,0.0001993,0.000199384,0.000199469,0.000199554,0.000199639,0.000199723
asset_1894,-74.02591487,40.68546763,0.000106166,0.000106211,0.000106269,0.000106314,0.00010636,0.000106412,0.000106457,0.000106502,0.000106547,0.000106592,0.000106636,0.000106681,0.000106726,0.000106771,0.000106816,0.000106863,0.000106908,0.000107052,0.000107097,0.000107142,0.000107187,0.000107232,0.000107277,0.000107322,0.000107367,0.000107412,0.000107457
asset_1895,-73.94337878,40.81166628,0.000110468,0.000110555,0.000110642,0.000110731,0.000110818,0.000110905,0.000110994,0.000111081,0.000111171,0.000111258,0.000111346,0.000111433,0.00011152,0.000111607,0.000111695,0.000111783,0.000111871,0.000111958,0.000112045,0.000112132,0.00011222,0.000112307,0.000112394,0.000112482,0.000112569,0.000112657,0.000112744
asset_1896,-73.94836348,40.83588798,0.000237509,0.000237613,0.000237716,0.00023782,0.000237923,0.000238027,0.000238131,0.000238234,0.000238338,0.000238442,0.000238545,0.000238649,0.000238753,0.000238857,0.000238961,0.000239065,0.000239169,0.000239272,0.000239376,0.00023948,0.000239584,0.000239687,0.000239791,0.000239895,0.000239999,0.000240103,0.000240206
asset_1897,-73.96566983,40.81163182,0.00010511,0.000105158,0.000105205,0.000105253,0.000105301,0.000105348,0.000105396,0.000105443,0.000105493,0.000105541,0.000105588,0.000105636,0.000105683,0.000105739,0.000105786,0.000105834,0.000105882,0.00010593,0.000105978,0.000106026,0.000106074,0.000106186,0.000106233,0.000106281,0.000106329,0.000106376,0.000106424
asset_1898,-73.99871795,40.7461579,0.000104141,0.000104188,0.000104235,0.000104282,0.000104328,0.000104375,0.000104422,0.000104469,0.000104516,0.000104563,0.000104609,0.000104656,0.000104703,0.00010475,0.000104797,0.000104843,0.00010489,0.000104976,0.000105022,0.000105069,0.000105116,0.000105163,0.00010521,0.000105257,0.000105304,0.000105351,0.000105398
asset_1899,-73.97443964,40.7874226,0.000119833,0.000119905,0.00011996,0.000120015,0.00012007,0.000120126,0.000120181,0.000120236,0.00012029,0.000120358,0.000120413,0.000120468,0.000120523,0.000120578,0.000120633,0.000120725,0.00012078,0.000120863,0.000120918,0.000120973,0.000121028,0.000121083,0.000121138,0.000121193,0.000121248,0.000121303,0.000121358
asset_1900,-73.99306076,40.74549529,0.000249786,0.000249907,0.000250027,0.000250148,0.000250268,0.000250388,0.000250508,0.000250628,0.000250748,0.000250868,0.000250988,0.000251109,0.000251229,0.000251349,0.000251469,0.000251589,0.00025171,0.00025183,0.000251951,0.000252071,0.000252191,0.000252311,0.000252432,0.000252552,0.000252672,0.000252793,0.000252913
asset_1901,-73.95091962,40.77589222,0.000189479,0.000189579,0.00018968,0.000189781,0.000189882,0.000189983,0.000190083,0.000190183,0.000190284,0.000190384,0.000190485,0.000190585,0.000190686,0.000190786,0.000190893,0.000190995,0.000191097,0.000191199,0.000191302,0.000191405,0.000191508,0.00019161,0.000191712,0.000191815,0.000191918,0.00019202,0.000192122
asset_1902,-73.99370965,40.73028351,0.00019872,0.000198805,0.00019889,0.000198975,0.000199061,0.000199152,0.000199237,0.000199323,0.000199408,0.000199493,0.000199578,0.000199663,0.000199748,0.000199833,0.000199919,0.000200004,0.00020009,0.000200176,0.000200262,0.000200348,0.000200433,0.000200518,0.000200603,0.000200689,0.000200774,0.000200859,0.000200944
asset_1903,-73.95840181,40.77626843,0.00022439,0.000224494,0.000224598,0.000224703,0.000224807,0.000224911,0.000225015,0.000225119,0.000225223,0.000225327,0.000225431,0.000225535,0.000225639,0.000225743,0.000225847,0.000225951,0.000226055,0.000226167,0.000226271,0.000226375,0.000226479,0.000226583,0.000226687,0.000226792,0.000226896,0.000227,0.000227104
asset_1904,-73.95905389,40.80054732,2.46E-05,2.46E-05,2.46E-05,2.47E-05,2.47E-05,2.47E-05,2.47E-05,2.47E-05,2.47E-05,2.47E-05,2.47E-05,2.47E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05,2.49E-05
asset_1905,-73.96952701,40.74714556,0.000203375,0.000203464,0.000203555,0.000203652,0.000203742,0.000203855,0.000203944,0.000204033,0.000204123,0.000204212,0.000204301,0.00020439,0.000204479,0.000204569,0.000209886,0.000210066,0.000210158,0.00021025,0.000210344,0.000210435,0.000210556,0.000210647,0.000210739,0.000210831,0.00021095,0.000211042,0.000211133
asset_1906,-73.9830567,40.76157086,7.30E-05,7.31E-05,7.32E-05,7.32E-05,7.33E-05,7.33E-05,7.34E-05,7.35E-05,7.35E-05,7.36E-05,7.37E-05,7.37E-05,7.38E-05,7.39E-05,7.39E-05,7.40E-05,7.40E-05,7.41E-05,7.42E-05,7.42E-05,7.43E-05,7.44E-05,7.44E-05,7.45E-05,7.46E-05,7.46E-05,7.47E-05
asset_1907,-73.96231186,40.81711339,2.07E-05,2.07E-05,2.07E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.09E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05,2.10E-05
asset_1908,-74.00414189,40.75668727,0.000109965,0.000110048,0.000110132,0.000110215,0.000110298,0.000110381,0.000110465,0.000110548,0.000110631,0.000110715,0.000110798,0.000110881,0.000110965,0.000111048,0.000111131,0.000111215,0.000111298,0.000111382,0.000111465,0.000111549,0.000111632,0.000111715,0.000111799,0.000111882,0.000111966,0.00011205,0.000112133
asset_1909,-73.94572612,40.83746116,0.000106487,0.000106537,0.000106588,0.000106638,0.000106688,0.000106738,0.000106788,0.000106838,0.000106888,0.000106938,0.000106988,0.000107038,0.000107088,0.000107139,0.000107189,0.000107242,0.000162947,0.000163024,0.0001631,0.000163176,0.000163255,0.000163334,0.000163411,0.000163487,0.000163563,0.00016364,0.000163716
asset_1910,-73.92185323,40.79857537,0.000115264,0.000115319,0.000115374,0.000115431,0.000115485,0.00011554,0.000115594,0.000115649,0.000115707,0.000115764,0.000115819,0.000115873,0.000115928,0.00011599,0.000116045,0.000116249,0.000116304,0.000117845,0.0001179,0.000117968,0.000118024,0.000118081,0.000118136,0.000118195,0.00011825,0.000314137,0.000314283
asset_1911,-74.00980913,40.71100504,0.000230232,0.000230341,0.00023045,0.000230558,0.000230667,0.000230775,0.000230884,0.000230993,0.000231101,0.00023121,0.000231319,0.000231427,0.000231536,0.000231645,0.000231754,0.000231862,0.000231971,0.000232087,0.000232196,0.000232305,0.000232413,0.000232549,0.000232658,0.000232767,0.000232876,0.000232985,0.000233094
asset_1912,-73.93833,40.85352342,0.000157835,0.000157913,0.000158009,0.000158087,0.000158164,0.000158242,0.000158319,0.000158397,0.000158475,0.000158552,0.00015863,0.000158707,0.000158785,0.000158863,0.000158942,0.00015902,0.000159097,0.000159175,0.000159253,0.00015933,0.000159408,0.000159486,0.000159563,0.000159641,0.000159719,0.000159796,0.000159874
asset_1913,-73.96830542,40.75951564,0.000235615,0.000235723,0.000235838,0.000235948,0.000236058,0.000238896,0.000239005,0.000239114,0.000239223,0.000239332,0.000239441,0.00023955,0.000239659,0.000239768,0.000239879,0.000239988,0.000240097,0.000240225,0.000240334,0.000240443,0.000240553,0.000240662,0.000240771,0.00024088,0.000240989,0.000241098,0.000241208
asset_1914,-73.98571571,40.75958734,0.000194332,0.000194422,0.000194512,0.000194601,0.000194691,0.000194781,0.000194871,0.000194961,0.00019505,0.000195141,0.00019523,0.00019532,0.00019541,0.0001955,0.00019559,0.000195682,0.000195772,0.000195862,0.000195952,0.000196042,0.000196132,0.000196221,0.000196311,0.000196401,0.000196491,0.000196581,0.000196672
asset_1915,-73.97629783,40.79043934,0.000193825,0.000193919,0.000194013,0.000194107,0.000194202,0.000194296,0.00019439,0.000194484,0.000194578,0.000194672,0.000194766,0.00019486,0.000194954,0.000195048,0.000195142,0.000195237,0.000195331,0.000195425,0.000195519,0.000195613,0.000195708,0.000195802,0.000195896,0.00019599,0.000196084,0.000196179,0.000196273
asset_1916,-73.94056661,40.80340415,0.00054436,0.000544621,0.000544883,0.000545144,0.000545406,0.000545667,0.000545929,0.00054619,0.000546452,0.000546713,0.000546975,0.000547237,0.000547498,0.00054776,0.000548022,0.000548284,0.000548546,0.000548808,0.00054907,0.000549332,0.000549593,0.000549855,0.000550117,0.000550379,0.000550641,0.000550903,0.000551166
asset_1917,-73.96994849,40.76139878,0.000200111,0.000200208,0.000200305,0.000200402,0.000200499,0.000200597,0.000200694,0.000200791,0.000200888,0.000200986,0.000201084,0.000201181,0.000201436,0.000201533,0.000201642,0.00020174,0.000201837,0.000201935,0.000202033,0.00020213,0.000202228,0.000202325,0.000202422,0.00020252,0.000202618,0.000202716,0.000202814
asset_1918,-73.93611298,40.81587073,0.000288479,0.000288626,0.000288772,0.000288918,0.000289064,0.00028921,0.000289356,0.000289502,0.000289649,0.000289795,0.000289941,0.000290087,0.000290234,0.00029038,0.000290526,0.000290673,0.000290819,0.000290966,0.000291112,0.000291258,0.000291405,0.000291551,0.000291698,0.000291844,0.000291991,0.000292137,0.000292284
asset_1919,-73.99157366,40.76062582,0.000168851,0.000168929,0.000169007,0.000169096,0.000169174,0.000169252,0.000169331,0.000169409,0.000169487,0.000169566,0.000169644,0.000169722,0.000169801,0.000169879,0.000169957,0.000170036,0.000170115,0.000170305,0.000170384,0.000170462,0.000170541,0.000170619,0.000170697,0.000170776,0.000170854,0.000170933,0.000171011
asset_1920,-73.94473231,40.79602807,0.000114363,0.000114421,0.000114479,0.000114536,0.000114593,0.000114651,0.000114708,0.000114766,0.000114823,0.000114881,0.000114938,0.000114996,0.000115053,0.000115114,0.000115173,0.000115234,0.000115292,0.000115356,0.000115414,0.000115472,0.000115529,0.000115588,0.000115645,0.000115703,0.000115761,0.000115819,0.000115876
asset_1921,-73.96502909,40.81197433,0.000131244,0.000131472,0.000131589,0.000131662,0.000131727,0.000131792,0.000131858,0.000131923,0.000131988,0.000132053,0.000132118,0.000132183,0.000132248,0.000132313,0.000132379,0.000132444,0.000132509,0.000132577,0.000132643,0.000132721,0.000132786,0.000132852,0.000132918,0.000132983,0.00013306,0.000133127,0.000133193
asset_1922,-73.96860658,40.80580584,0.000113583,0.000113639,0.000113694,0.00011375,0.000113805,0.000113861,0.000113921,0.000113976,0.000114031,0.000114087,0.000114142,0.000114198,0.000114253,0.000114308,0.000114364,0.000114425,0.000114482,0.000114576,0.000114632,0.000114687,0.000114743,0.000114798,0.000114854,0.000114909,0.000114965,0.00011502,0.000115076
asset_1923,-73.99134246,40.72011905,0.000105907,0.000105989,0.000106071,0.00010616,0.000106242,0.000106324,0.000106406,0.000106489,0.000106571,0.000106653,0.000106736,0.000106818,0.0001069,0.000106983,0.000107065,0.000107148,0.000107231,0.000107317,0.000107399,0.000107482,0.000107564,0.000107647,0.000107729,0.000107812,0.000107894,0.000107977,0.000108059
asset_1924,-73.96681134,40.7893419,0.00016712,0.000167199,0.000167279,0.000167359,0.000167438,0.000167517,0.000167745,0.000167828,0.000167907,0.000167986,0.000168065,0.000168147,0.000168226,0.000168305,0.000168387,0.000168476,0.000168555,0.000168768,0.000168847,0.000168926,0.000169006,0.000169085,0.000169164,0.000169244,0.000169323,0.000169402,0.000169482
asset_1925,-73.94352669,40.7932452,0.000166097,0.000166175,0.000166253,0.000166331,0.00016641,0.000166488,0.000166566,0.000166645,0.000166723,0.000166801,0.00016688,0.000166958,0.000167036,0.000167115,0.000167195,0.000167275,0.000167354,0.000167434,0.000167514,0.000167593,0.000167673,0.000167753,0.000167832,0.00016794,0.000168048,0.000168156,0.000168263
asset_1926,-73.98868049,40.76015588,0.000120804,0.000120863,0.000120923,0.000120986,0.000121046,0.000121105,0.000121164,0.000121224,0.000121283,0.000121342,0.000121402,0.000121461,0.00012152,0.00012158,0.000121639,0.000121699,0.000121759,0.000121819,0.000121879,0.000121938,0.000121998,0.00012206,0.00012212,0.000122179,0.000122239,0.000122298,0.000122358
asset_1927,-73.98251794,40.73044619,0.000198828,0.000198925,0.000199023,0.000199121,0.000199218,0.000199316,0.000199414,0.000199511,0.000199609,0.000199707,0.000199805,0.000199902,0.0002,0.000200098,0.000200749,0.000200847,0.000200945,0.000201043,0.000201142,0.00020124,0.000201339,0.000201437,0.000201536,0.000201635,0.000201733,0.000201832,0.00020193
asset_1928,-73.97918965,40.789704,0.000111092,0.000111149,0.000111206,0.000111263,0.000111323,0.00011138,0.000111437,0.000111493,0.00011155,0.000111607,0.000111663,0.00011172,0.000111777,0.000111833,0.00011189,0.000111947,0.000112003,0.000112061,0.000112118,0.000112175,0.000112232,0.000112289,0.000112345,0.000112402,0.000112459,0.000112517,0.000112574
asset_1929,-74.00494017,40.7154161,0.000221707,0.000221814,0.000221921,0.000222028,0.000222135,0.000222256,0.000222363,0.00022247,0.000222577,0.000222685,0.000222792,0.000222899,0.000223006,0.000223113,0.00022322,0.000223328,0.000223435,0.000223542,0.000223649,0.000223757,0.000223864,0.000223971,0.000224078,0.000224186,0.000224293,0.0002244,0.000224508
asset_1930,-73.95552469,40.77412059,0.000106318,0.000106371,0.000106424,0.000106479,0.000106532,0.000106586,0.000106639,0.000106693,0.000106746,0.000106799,0.000106852,0.000106905,0.000106959,0.000107025,0.000107078,0.000107156,0.000107211,0.000107264,0.000107318,0.000107373,0.000107427,0.000107481,0.000107534,0.000107597,0.00010765,0.000107704,0.000107757
asset_1931,-73.96733008,40.79383273,0.000103641,0.000103694,0.000103746,0.000103799,0.000103852,0.000103904,0.000103957,0.000104009,0.000104062,0.000104114,0.000104167,0.00010422,0.000104272,0.000104325,0.000104377,0.00010443,0.000104483,0.000104535,0.000104588,0.000104643,0.000104696,0.000104748,0.000104801,0.000104854,0.000104906,0.000104959,0.000105012
asset_1932,-73.99116984,40.72176442,0.000180026,0.000180115,0.000180204,0.000180293,0.000180381,0.00018047,0.000180559,0.000180648,0.000180737,0.000180826,0.000180915,0.000181004,0.000181092,0.000181181,0.00018127,0.000181359,0.000181448,0.000181537,0.000181626,0.000181715,0.000181804,0.000181893,0.000181982,0.000182071,0.00018216,0.000182249,0.000182338
asset_1933,-73.93915423,40.78930086,0.000205135,0.000205239,0.000205342,0.000205449,0.000205552,0.000205656,0.000205758,0.000205861,0.000205964,0.000206066,0.000206169,0.000206272,0.000206374,0.000206477,0.00020658,0.000206683,0.000206786,0.000206889,0.000206992,0.000207095,0.000207197,0.0002073,0.000207403,0.000207506,0.000207609,0.000207711,0.000207814
asset_1934,-73.9453501,40.81515348,0.000953703,0.000954179,0.000954654,0.000955129,0.000955604,0.000956079,0.000956554,0.00095703,0.000957505,0.000957981,0.000958456,0.000958936,0.000959411,0.000959887,0.000960362,0.000960838,0.000961314,0.00096179,0.000962265,0.000962762,0.000963238,0.000963754,0.00096423,0.000964707,0.000965183,0.000965661,0.000966137
asset_1935,-73.99023357,40.76569961,0.000103193,0.000103245,0.000103297,0.000103349,0.000103401,0.000103453,0.000103505,0.000103557,0.000103609,0.000103661,0.000103713,0.000103766,0.000103818,0.00010387,0.000103922,0.000103974,0.000104026,0.000104078,0.00010413,0.000104183,0.000104235,0.000104289,0.000104343,0.000104398,0.000104451,0.000104506,0.00010456
asset_1936,-73.99388556,40.71109334,0.000134866,0.000134936,0.000135004,0.000135074,0.000135142,0.00013521,0.000135277,0.000135345,0.000135413,0.000135481,0.000135548,0.000135616,0.000135684,0.000135752,0.00013582,0.000135888,0.000135955,0.000136024,0.000136092,0.00013616,0.000136228,0.000136296,0.000136363,0.000136431,0.000136499,0.000136567,0.000136635
asset_1937,-73.97931729,40.74546487,0.000113216,0.000113273,0.000113331,0.000113388,0.000113875,0.000113933,0.00011399,0.000114048,0.000114106,0.000114163,0.000114221,0.000114279,0.000114336,0.000114394,0.000114452,0.00011451,0.000114567,0.000114625,0.000114683,0.000114741,0.000114798,0.000114856,0.000114914,0.000114972,0.00011503,0.000115087,0.000115145
asset_1938,-73.92641426,40.85019964,8.65E-05,8.65E-05,8.66E-05,8.66E-05,8.67E-05,8.67E-05,8.68E-05,8.68E-05,8.69E-05,8.69E-05,8.69E-05,8.70E-05,8.70E-05,8.71E-05,8.71E-05,8.72E-05,8.72E-05,8.73E-05,8.73E-05,8.73E-05,8.74E-05,8.74E-05,8.75E-05,8.75E-05,8.76E-05,8.76E-05,8.77E-05
asset_1939,-74.0084561,40.72063637,9.40E-05,9.41E-05,9.41E-05,9.42E-05,9.42E-05,9.43E-05,9.43E-05,9.44E-05,9.44E-05,9.45E-05,9.45E-05,9.46E-05,9.46E-05,9.47E-05,9.47E-05,9.48E-05,9.48E-05,9.49E-05,9.49E-05,9.50E-05,9.50E-05,9.51E-05,9.51E-05,9.52E-05,9.52E-05,9.53E-05,9.53E-05
asset_1940,-73.94713258,40.79993423,9.19E-05,9.20E-05,9.20E-05,9.21E-05,9.21E-05,9.22E-05,9.22E-05,9.23E-05,9.23E-05,9.24E-05,9.24E-05,9.25E-05,9.25E-05,9.26E-05,9.26E-05,9.27E-05,9.27E-05,9.28E-05,9.28E-05,9.29E-05,9.29E-05,9.30E-05,9.30E-05,9.31E-05,9.31E-05,9.32E-05,9.32E-05
